Name   , Term                                                                                                                                        , ES                  , NES                , NOM p-val           , FDR q-val          , FWER p-val, Tag %  , Gene %, Lead_genes
prerank, Reactome_2022__Interferon Alpha/Beta Signaling R-HSA-909733                                                                                 , 0.3636556631512681  , 1.7372284104665308 , 0.037037037037037035, 0.5025561599677647 ,       0.94, 14/57  , 12.77%, OASL;IRF3;KPNB1;PTPN1;IFIT1;STAT1;TYK2;IFIT2;ISG20;HLA-G;IFIT3;IFI35;MX2;IRF4
prerank, Reactome_2022__Signaling By FGFR1 In Disease R-HSA-5655302                                                                                  , 0.4202459356563737  , 1.7197493377428732 , 0.0                 , 0.5146503853127833 ,       0.97, 8/27   , 9.65% , FGFR1;FRS2;CEP43;STAT1;LRRFIP1;ERLIN2;MYO18A;NRAS
prerank, Reactome_2022__Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277                                           , -0.4934817326260049 , -1.711424562091524 , 0.022727272727272728, 1.0                ,       0.97, 5/19   , 4.28% , LIN52;TOP2A;PCNA;CDC25A;LIN37
prerank, KEGG_2021_Human__Fat digestion and absorption                                                                                               , -0.47909087273640455, -1.6901963714860988, 0.02040816326530612 , 1.0                ,       0.98, 9/19   , 25.26%, SLC27A1;DGAT1;PNLIPRP1;AGPAT2;GOT2;ACAT2;ABCA1;DGAT2;PLPP2
prerank, Reactome_2022__Downregulation Of ERBB2 Signaling R-HSA-8863795                                                                              , -0.4703566153643019 , -1.6901096922795633, 0.06382978723404255 , 0.8578901900556729 ,       0.98, 11/24  , 21.10%, HSP90AA1;PTPN18;ERBB2;NRG1;STUB1;AKT3;MATK;EGF;EREG;UBA52;RPS27A
prerank, Reactome_2022__Negative Regulation Of FGFR1 Signaling R-HSA-5654726                                                                         , 0.4911533905424792  , 1.6871841032221553 , 0.02                , 0.6023628739800544 ,       0.97, 4/19   , 2.69% , FGFR1;SRC;FRS2;MAPK1
prerank, "KEGG_2021_Human__Alanine, aspartate and glutamate metabolism"                                                                              , -0.45898308187421777, -1.6863064438940925, 0.018518518518518517, 0.7580629679401036 ,       0.99, 11/25  , 21.83%, NIT2;GOT1;ALDH4A1;GFPT1;GOT2;ASRGL1;GLUD1;GLUL;ALDH5A1;ASL;ASNS
prerank, KEGG_2021_Human__Fatty acid degradation                                                                                                     , -0.401257877704667  , -1.6761066401377924, 0.0                 , 0.7194579093875983 ,       0.99, 15/36  , 19.71%, ACADL;ACADSB;ACOX1;ACADVL;ACADS;ALDH7A1;HADHB;ACSL5;ACAT2;ALDH9A1;ACAA2;ACAA1;CYP2U1;ACSL6;ECHS1
prerank, Reactome_2022__RHOU GTPase Cycle R-HSA-9013420                                                                                              , 0.41382636810359885 , 1.673886241845088  , 0.038461538461538464, 0.6146919386521608 ,       0.98, 18/38  , 22.13%, SPTAN1;SRC;PARD6A;IQGAP1;CLTC;PEAK1;NCK1;GIT2;HGS;WWP2;PIK3R1;PKN2;ARHGAP30;STAM;STAM2;CDC42;ARHGEF7;PAK4
prerank, Reactome_2022__Nucleotide Salvage R-HSA-8956321                                                                                             , -0.49517638142687526, -1.663577090048185 , 0.0                 , 0.7039898892941704 ,       1.0 , 9/19   , 23.42%, DCK;SCO2;CDA;AMPD3;UPP1;PUDP;DGUOK;GMPR;AMPD2
prerank, Reactome_2022__Transcription Of HIV Genome R-HSA-167172                                                                                     , -0.33525437336600045, -1.6551552514359376, 0.0                 , 0.6710261086580916 ,       1.0 , 8/66   , 3.46% , GTF2F2;TAF13;MNAT1;RNGTT;TAF10;GTF2A2;SUPT5H;GTF2H3
prerank, Reactome_2022__HIV Transcription Initiation R-HSA-167161                                                                                    , -0.3865032948498493 , -1.6512721293881412, 0.0                 , 0.6321445400443289 ,       1.0 , 6/44   , 3.46% , GTF2F2;TAF13;MNAT1;TAF10;GTF2A2;GTF2H3
prerank, Reactome_2022__Retrograde Transport At Trans-Golgi-Network R-HSA-6811440                                                                    , -0.3861290433675956 , -1.6434214585736664, 0.022222222222222223, 0.6176809368400845 ,       1.0 , 22/46  , 23.97%, VAMP3;TMF1;NAPSA;COG7;NAA38;COG5;RIC1;PLIN3;RAB6A;NAA35;COG1;ARFIP2;VPS54;RABEPK;IGF2R;SYS1;STX6;COG2;COG8;RHOBTB3;GCC2;STX10
prerank, Reactome_2022__Resolution Of Sister Chromatid Cohesion R-HSA-2500257                                                                        , -0.3183470715019545 , -1.615552627052417 , 0.02040816326530612 , 0.7307064695718948 ,       1.0 , 22/103 , 11.17%, WAPL;PPP2R5C;ZWINT;ZW10;CENPH;PPP2R5E;DYNLL2;BIRC5;MAD1L1;BUB1B;B9D2;PLK1;NDEL1;CDC20;DSN1;BUB3;CENPS-CORT;PPP2R5D;RAD21;CENPT;SEH1L;PPP1CC
prerank, Reactome_2022__VEGFR2 Mediated Cell Proliferation R-HSA-5218921                                                                             , 0.49654775875511753 , 1.6151929917409267 , 0.043478260869565216, 0.8811894134876909 ,       0.99, 8/17   , 18.93%, SPHK1;SRC;VEGFA;NRAS;ITPR1;ITPR2;CALM1;PLCG1
prerank, Reactome_2022__SUMOylation Of Transcription Factors R-HSA-3232118                                                                           , -0.5248772122668822 , -1.5972361328317641, 0.061224489795918366, 0.7787860296739161 ,       1.0 , 9/15   , 27.62%, TP53BP1;MDM2;MITF;SUMO2;SP3;PIAS1;UBE2I;PIAS3;TP53
prerank, Reactome_2022__RNA Pol II CTD Phosphorylation And Interaction With CE R-HSA-77075                                                           , -0.4129740120787997 , -1.5824981814159342, 0.022727272727272728, 0.8129679401036667 ,       1.0 , 5/27   , 3.46% , GTF2F2;MNAT1;RNGTT;SUPT5H;GTF2H3
prerank, KEGG_2021_Human__Acute myeloid leukemia                                                                                                     , 0.3483444385534918  , 1.5784958412633452 , 0.02                , 1.0                ,       0.99, 16/65  , 12.08%, RPS6KB1;RARA;MAPK1;PIK3CB;MAP2K1;PIM2;MPO;CCND1;PIK3CD;RPS6KB2;RUNX1;BAD;NRAS;PML;PPARD;IKBKG
prerank, Reactome_2022__Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686                                                                             , -0.4753288396305734 , -1.571906647884914 , 0.045454545454545456, 0.8241595075830294 ,       1.0 , 7/16   , 18.39%, HSP90AA1;ERBB2;SOS1;NRG1;GRB2;EGF;EREG
prerank, Reactome_2022__Detoxification Of Reactive Oxygen Species R-HSA-3299685                                                                      , -0.41042326150880576, -1.5675605800498158, 0.025               , 0.8010033539236389 ,       1.0 , 3/25   , 5.13% , PRDX5;PRDX3;TXNRD2
prerank, Reactome_2022__Signaling By NTRK1 (TRKA) R-HSA-187037                                                                                       , 0.3263896403582642  , 1.5564580010246583 , 0.03636363636363636 , 1.0                ,       1.0 , 20/95  , 10.07%, REST;MAP2K5;SRC;FRS2;CHD4;ID2;MAPK1;PIK3CB;MAP2K1;LYL1;CLTC;CRK;MEF2C;NTRK1;DUSP3;RAPGEF1;CREB1;NRAS;IRS2;AP2M1
prerank, KEGG_2021_Human__Ribosome                                                                                                                   , -0.283565001741406  , -1.5558385095120808, 0.0                 , 0.8157755807256671 ,       1.0 , 29/133 , 11.90%, RPL26L1;MRPL9;MRPL15;RPS4X;RPL35;RPL3L;RPL39;MRPL23;RPL32;MRPL34;RPS11;MRPS6;RPL17;RPL13;RPS19;MRPL12;MRPS17;RPS5;MRPL33;MRPS18C;RPL10;RPL36;RPS2;RPS20;RSL24D1;RPL34;MRPS7;RPL27;RPS4Y1
prerank, Reactome_2022__G0 And Early G1 R-HSA-1538133                                                                                                , -0.4017494161146884 , -1.5498514187943444, 0.02127659574468085 , 0.8033792727162501 ,       1.0 , 6/27   , 7.41% , LIN52;TOP2A;PCNA;CDC25A;LIN37;CDK2
prerank, Reactome_2022__Signaling By NTRKs R-HSA-166520                                                                                              , 0.3099349615449907  , 1.5469609406433347 , 0.038461538461538464, 1.0                ,       1.0 , 22/107 , 10.07%, REST;MAP2K5;SRC;FRS2;CHD4;ID2;MAPK1;PIK3CB;MAP2K1;LYL1;CLTC;CRK;MEF2C;NELFB;NTRK1;DUSP3;PCSK6;RAPGEF1;CREB1;NRAS;IRS2;AP2M1
prerank, Reactome_2022__Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444                                       , -0.320292175170605  , -1.5422310068777763, 0.041666666666666664, 0.8062607986177769 ,       1.0 , 20/90  , 11.17%, PPP2R5C;ZWINT;ZW10;CENPH;PPP2R5E;DYNLL2;BIRC5;MAD1L1;BUB1B;B9D2;PLK1;NDEL1;CDC20;DSN1;BUB3;CENPS-CORT;PPP2R5D;CENPT;SEH1L;PPP1CC
prerank, Reactome_2022__Laminin Interactions R-HSA-3000157                                                                                           , -0.5139333284359655 , -1.5419671583698482, 0.0                 , 0.7687587417382004 ,       1.0 , 13/17  , 34.02%, ITGA6;ITGB1;HSPG2;ITGAV;ITGA3;LAMA5;LAMC1;NID2;COL18A1;NID1;ITGB4;LAMB3;LAMC3
prerank, Reactome_2022__Extra-nuclear Estrogen Signaling R-HSA-9009391                                                                               , 0.33343395769267076 , 1.5396337890904044 , 0.0                 , 1.0                ,       1.0 , 14/61  , 9.65% , SPHK1;SRC;GNG5;MAPK1;GNAI1;ZDHHC7;AREG;CCND1;GNB3;GNB2;GNG8;CAV2;CREB1;NRAS
prerank, Reactome_2022__mRNA Capping R-HSA-72086                                                                                                     , -0.3877738601865817 , -1.5390922821949105, 0.020833333333333332, 0.7461517653013142 ,       1.0 , 6/29   , 7.01% , GTF2F2;MNAT1;RNGTT;SUPT5H;GTF2H3;NCBP1
prerank, Reactome_2022__Metabolism Of Cofactors R-HSA-8978934                                                                                        , -0.4576138513544526 , -1.5315503208209145, 0.07142857142857142 , 0.7531801146844508 ,       1.0 , 9/16   , 30.81%, HSP90AA1;COQ9;COQ2;DHFR;PTS;GCHFR;COQ5;IDH1;AKT1
prerank, KEGG_2021_Human__Renal cell carcinoma                                                                                                       , 0.34753259123122193 , 1.518795998259877  , 0.019230769230769232, 1.0                ,       1.0 , 17/64  , 10.16%, PDGFB;FLCN;MAPK1;PIK3CB;MAP2K1;CRK;ARNT;SLC2A1;PIK3CD;BAD;RAC1;VEGFA;HIF1A;RAPGEF1;GAB1;NRAS;TFE3
prerank, Reactome_2022__Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383                                                                , 0.4424323773423071  , 1.5146566061870985 , 0.0851063829787234  , 1.0                ,       1.0 , 7/19   , 15.77%, BANF1;KPNB1;LBR;LMNB1;PPP2R1A;CDK1;CCNB1
prerank, Reactome_2022__Branched-chain Amino Acid Catabolism R-HSA-70895                                                                             , -0.4646099046683582 , -1.5122436057755417, 0.05454545454545454 , 0.8146057304665003 ,       1.0 , 11/21  , 25.87%, HIBADH;IVD;ACADSB;BCAT1;BCKDK;ACAD8;ECHS1;MCCC1;DBT;MCCC2;PPM1K
prerank, KEGG_2021_Human__RNA polymerase                                                                                                             , 0.3941560294014681  , 1.5073594808824429 , 0.0625              , 1.0                ,       1.0 , 10/31  , 16.32%, POLR1C;POLR3K;POLR2H;POLR2E;POLR2B;POLR3A;POLR3F;POLR1A;POLR3C;POLR2I
prerank, Reactome_2022__HS-GAG Biosynthesis R-HSA-2022928                                                                                            , -0.4921074121854636 , -1.5054453766589098, 0.043478260869565216, 0.8243232866193126 ,       1.0 , 6/15   , 17.21%, NDST2;HSPG2;GLCE;GPC2;HS3ST3B1;NDST1
prerank, Reactome_2022__EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025                                                                     , -0.3110429178322773 , -1.5036700881091847, 0.02040816326530612 , 0.8016173929736994 ,       1.0 , 21/94  , 11.17%, PPP2R5C;ZWINT;ZW10;CENPH;PPP2R5E;DYNLL2;BIRC5;MAD1L1;EML4;BUB1B;B9D2;PLK1;NDEL1;CDC20;DSN1;BUB3;CENPS-CORT;PPP2R5D;CENPT;SEH1L;PPP1CC
prerank, Reactome_2022__RNA Polymerase III Chain Elongation R-HSA-73780                                                                              , 0.46547228147206027 , 1.5020388417470736 , 0.07017543859649122 , 1.0                ,       1.0 , 5/17   , 8.25% , POLR3K;POLR2H;POLR2E;POLR3A;POLR3F
prerank, Reactome_2022__PD-1 Signaling R-HSA-389948                                                                                                  , 0.44512550030089226 , 1.4983510547381673 , 0.046511627906976744, 1.0                ,       1.0 , 4/19   , 10.14%, PDCD1LG2;HLA-DRB5;LCK;CD247
prerank, KEGG_2021_Human__Folate biosynthesis                                                                                                        , -0.41607786891029463, -1.4966537227737118, 0.021739130434782608, 0.805203600605789  ,       1.0 , 6/18   , 11.71%, PCBD1;QDPR;DHFR;AKR1B1;TPH2;PTS
prerank, Reactome_2022__SHC1 Events In ERBB2 Signaling R-HSA-1250196                                                                                 , -0.46832323719564106, -1.4940249634894818, 0.0851063829787234  , 0.7924899898527274 ,       1.0 , 7/16   , 18.39%, ERBB2;SOS1;NRG1;PRKCE;GRB2;EGF;EREG
prerank, Reactome_2022__Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384                                                                   , 0.4477225249253858  , 1.4936628121798905 , 0.12                , 1.0                ,       1.0 , 8/17   , 20.03%, SRC;RNMT;HGS;SH3KBP1;UBC;SH3GL1;STAM;STAM2
prerank, Reactome_2022__NCAM Signaling For Neurite Out-Growth R-HSA-375165                                                                           , 0.3828778857285116  , 1.4913263137347539 , 0.021739130434782608, 1.0                ,       1.0 , 8/38   , 9.65% , SPTAN1;FGFR1;SRC;MAPK1;CACNB2;COL4A4;CREB1;NRAS
prerank, Reactome_2022__Striated Muscle Contraction R-HSA-390522                                                                                     , 0.4333840765168465  , 1.4900813008172709 , 0.025               , 1.0                ,       1.0 , 7/21   , 14.12%, MYH3;TPM1;MYL4;TNNT1;TMOD4;TMOD3;TNNT2
prerank, Reactome_2022__RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061                                                 , 0.3677950008151348  , 1.4890006695871716 , 0.045454545454545456, 1.0                ,       1.0 , 6/27   , 8.25% , POLR3K;POLR2H;POLR2E;GTF3C2;POLR3A;POLR3F
prerank, Reactome_2022__RHO GTPases Activate Formins R-HSA-5663220                                                                                   , -0.2913747898968788 , -1.4881086252824802, 0.06521739130434782 , 0.7925937204175798 ,       1.0 , 24/114 , 11.17%, PPP2R5C;ZWINT;ZW10;CENPH;PPP2R5E;RHOA;DYNLL2;BIRC5;MAD1L1;BUB1B;B9D2;PLK1;NDEL1;CDC20;DSN1;BUB3;CENPS-CORT;DIAPH1;PPP2R5D;RHOB;ITGB1;CENPT;SEH1L;PPP1CC
prerank, KEGG_2021_Human__Hedgehog signaling pathway                                                                                                 , 0.37534340665739774 , 1.4857835241661734 , 0.0625              , 1.0                ,       1.0 , 7/36   , 7.33% , PTCH1;SCUBE2;CSNK1G1;CCND1;MOSMO;SPOPL;DISP1
prerank, Reactome_2022__Ion Transport By P-type ATPases R-HSA-936837                                                                                 , -0.33347860409435914, -1.4849451397614222, 0.023809523809523808, 0.7799001727778844 ,       1.0 , 9/41   , 11.57%, ATP8A1;ATP11A;ATP1B2;CAMK2A;ATP13A1;ATP7A;ATP2B4;FXYD7;ATP2A1
prerank, KEGG_2021_Human__NOD-like receptor signaling pathway                                                                                        , 0.28386565310707534 , 1.4838057000633387 , 0.046875            , 1.0                ,       1.0 , 44/151 , 19.90%, MEFV;TNFAIP3;IRF3;NLRX1;AIM2;MAPK8;MAPK1;MYD88;IL18;RIPK1;SHARPIN;STAT1;DEFA4;GBP1;RIPK3;MAVS;ANTXR2;CYBB;TYK2;TANK;CARD6;TRAF5;HSP90AB1;ITPR1;BIRC3;TRAF2;SUGT1;IKBKG;GBP4;MAPK11;ITPR2;VDAC2;P2RX7;CYBA;PKN2;ATG12;JUN;PLCB4;TXNIP;CTSB;CCL2;MFN1;TRAF3;OAS3
prerank, KEGG_2021_Human__ErbB signaling pathway                                                                                                     , 0.3158161704526027  , 1.4834995229757915 , 0.0                 , 1.0                ,       1.0 , 16/73  , 9.65% , RPS6KB1;MAPK8;SRC;MAPK1;PIK3CB;MAP2K1;CRK;AREG;CBLB;PIK3CD;SHC4;RPS6KB2;BAD;NCK1;GAB1;NRAS
prerank, Reactome_2022__Collagen Chain Trimerization R-HSA-8948216                                                                                   , -0.42983085448299624, -1.4747614246131922, 0.0847457627118644  , 0.8127062961747348 ,       1.0 , 11/18  , 33.87%, COL19A1;COL9A2;COL6A1;COL28A1;COL9A1;COL8A2;COL18A1;COL1A1;COL13A1;COL5A3;COL8A1
prerank, Reactome_2022__RNA Polymerase III Transcription Initiation From Type 2 Promoter R-HSA-76066                                                 , 0.37348207664895194 , 1.4731494314305906 , 0.078125            , 1.0                ,       1.0 , 6/26   , 8.25% , POLR3K;POLR2H;POLR2E;GTF3C2;POLR3A;POLR3F
prerank, Reactome_2022__IRAK2 Mediated Activation Of TAK1 Complex Upon TLR7/8 Or 9 Stimulation R-HSA-975163                                          , -0.48591131160699963, -1.472676002218651 , 0.044444444444444446, 0.7995926521405261 ,       1.0 , 8/15   , 21.70%, LY96;TAB2;IRAK2;TAB3;TMED7-TICAM2;UBA52;RPS27A;TICAM1
prerank, Reactome_2022__Interleukin-6 Family Signaling R-HSA-6783589                                                                                 , 0.44857773193294226 , 1.4720906055261047 , 0.09803921568627451 , 1.0                ,       1.0 , 4/17   , 8.91% , CLCF1;STAT1;TYK2;IL31RA
prerank, Reactome_2022__Collagen Degradation R-HSA-1442490                                                                                           , -0.3823691761791685 , -1.470909172305076 , 0.0625              , 0.7858557740972791 ,       1.0 , 5/23   , 8.31% , COL19A1;MMP11;FURIN;COL9A2;PHYKPL
prerank, Reactome_2022__Sphingolipid De Novo Biosynthesis R-HSA-1660661                                                                              , 0.3532836474319592  , 1.469689326239959  , 0.0425531914893617  , 1.0                ,       1.0 , 4/39   , 1.64% , SPHK1;VAPA;SPTSSB;VAPB
prerank, Reactome_2022__Mitotic Prometaphase R-HSA-68877                                                                                             , -0.26250970606108   , -1.4656127075162673, 0.02                , 0.7864146330446173 ,       1.0 , 41/182 , 14.88%, SMC4;WAPL;PPP2R5C;ZWINT;ZW10;HSP90AA1;CENPH;PPP2R5E;DYNLL2;CEP72;BIRC5;MAD1L1;EML4;BUB1B;B9D2;PLK1;NDEL1;NEDD1;CDK5RAP2;PCNT;CNTRL;CDC20;DSN1;BUB3;CENPS-CORT;PPP2R5D;NINL;HAUS7;RAD21;CENPT;MZT2B;CEP70;SEH1L;PPP1CC;CEP63;CEP135;CENPI;MIS12;STAG2;ALMS1;DCTN3
prerank, Reactome_2022__RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505                                                                      , -0.3065303636472328 , -1.4633839287233918, 0.0                 , 0.774908811672106  ,       1.0 , 14/74  , 11.27%, GTF2F2;TAF13;ICE1;SSU72;ELL2;GTF2A2;SUPT5H;INTS9;SNAPC4;SRRT;NCBP1;GTF2B;ICE2;TBP
prerank, KEGG_2021_Human__Transcriptional misregulation in cancer                                                                                    , 0.27343423336349165 , 1.4592044434568847 , 0.0                 , 1.0                ,       1.0 , 40/159 , 16.89%, KMT2A;NFKBIZ;RARA;MLLT1;H3C6;COMMD3-BMI1;ELK4;PBX1;ID2;LYL1;ZBTB17;MPO;BMP2K;MEF2C;DEFA4;GZMB;RUNX1;NTRK1;SLC45A3;FLI1;LMO2;KLF3;TFE3;BIRC3;REL;PML;GADD45B;JMJD1C;PBX3;SUPT3H;CEBPB;SIN3A;PLAU;POLK;GADD45A;BCL2A1;ELANE;PLAT;HPGD;HHEX
prerank, Reactome_2022__TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008                                                               , -0.3494296272146781 , -1.4539736969839656, 0.07407407407407407 , 0.7965380431304793 ,       1.0 , 9/42   , 11.07%, PRELID1;CASP6;BIRC5;TNFRSF10A;RABGGTA;RABGGTB;BAX;STEAP3;TNFRSF10C
prerank, Reactome_2022__RNA Polymerase II Pre-transcription Events R-HSA-674695                                                                      , -0.2970994243345606 , -1.4532056161803373, 0.0                 , 0.7782982156662326 ,       1.0 , 9/77   , 4.23% , GTF2F2;TAF13;MNAT1;TAF10;GTF2A2;AFF4;SUPT5H;GTF2H3;LEO1
prerank, KEGG_2021_Human__SNARE interactions in vesicular transport                                                                                  , -0.4281540409120175 , -1.4456330070991619, 0.022222222222222223, 0.7942667549080034 ,       1.0 , 7/32   , 3.99% , STX11;STX8;VAMP5;VAMP3;STX1A;STX3;SEC22B
prerank, Reactome_2022__Signaling To ERKs R-HSA-187687                                                                                               , 0.4263577606178048  , 1.444995596192368  , 0.0851063829787234  , 1.0                ,       1.0 , 8/29   , 9.65% , SRC;FRS2;MAPK1;MAP2K1;CRK;NTRK1;RAPGEF1;NRAS
prerank, Reactome_2022__SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232                                                                      , -0.24910883050173968, -1.4397168796971636, 0.0                 , 0.7981378383566903 ,       1.0 , 45/155 , 18.99%, TP53BP1;TOP2A;MDM2;PCNA;NCOA1;NUP153;MITF;BIRC5;TPR;NCOR2;VHL;NUP88;ESR1;SUMO2;PHC3;NUP62;HNRNPC;RELA;PPARA;L3MBTL2;ZNF350;NUP214;ZNF131;PARK7;RAD21;RAD52;NUP54;MDC1;SEH1L;SP100;DNMT1;EID3;NUP58;NR3C2;STAG2;CBX4;SCMH1;TOP2B;SP3;PIAS1;NUP98;SMC5;SMC1A;NSMCE1;CTBP1
prerank, Reactome_2022__Signaling By PDGF R-HSA-186797                                                                                               , 0.3447544585413645  , 1.4360363593618837 , 0.038461538461538464, 1.0                ,       1.0 , 19/44  , 20.96%, PDGFB;SRC;CXXC1;PIK3CB;CRK;STAT1;NCK1;COL4A4;RAPGEF1;NRAS;PDGFRB;STAT6;PLAT;PIK3R1;PDGFD;PLCG1;PDGFC;STAT5A;CRKL
prerank, Reactome_2022__Cytosolic Sulfonation Of Small Molecules R-HSA-156584                                                                        , 0.43020417497595914 , 1.4352364744173656 , 0.11320754716981132 , 1.0                ,       1.0 , 4/16   , 8.29% , SLC35B3;PODXL2;SULT1A2;BPNT2
prerank, Reactome_2022__Common Pathway Of Fibrin Clot Formation R-HSA-140875                                                                         , 0.46342625885834815 , 1.4305375386917305 , 0.125               , 1.0                ,       1.0 , 4/15   , 5.30% , FAM110A;PROCR;PF4V1;PROC
prerank, Reactome_2022__Activation Of BAD And Translocation To Mitochondria R-HSA-111447                                                             , 0.4537235386799411  , 1.4303616955688851 , 0.06                , 1.0                ,       1.0 , 4/15   , 10.01%, REXO2;BAD;YWHAQ;YWHAG
prerank, Reactome_2022__TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114                                         , 0.42375723740690296 , 1.4282621970416858 , 0.08695652173913043 , 1.0                ,       1.0 , 7/18   , 16.28%, REXO2;AURKA;RBL1;CDK1;GADD45A;CCNB1;RBL2
prerank, Reactome_2022__ZBP1(DAI) Mediated Induction Of Type I IFNs R-HSA-1606322                                                                    , 0.40434525780059    , 1.4242303223941937 , 0.07692307692307693 , 1.0                ,       1.0 , 4/20   , 5.31% , IRF3;MYD88;RIPK1;RIPK3
prerank, Reactome_2022__MAP2K And MAPK Activation R-HSA-5674135                                                                                      , 0.37045253034582953 , 1.4240769756233134 , 0.1276595744680851  , 1.0                ,       1.0 , 9/33   , 12.00%, SRC;MAPK1;IQGAP1;MAP2K1;VWF;NRAS;WDR83;FN1;RNASE3
prerank, Reactome_2022__Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424                                                                   , 0.39689620175989954 , 1.4223479422326677 , 0.13333333333333333 , 1.0                ,       1.0 , 8/24   , 15.17%, MEFV;IL18;ENTPD1;C3;HSP90AB1;SUGT1;HMOX1;P2RX7
prerank, Reactome_2022__FGFR1 Mutant Receptor Activation R-HSA-1839124                                                                               , 0.4115522886795856  , 1.421027506402987  , 0.075               , 1.0                ,       1.0 , 6/21   , 9.31% , FGFR1;CEP43;STAT1;LRRFIP1;ERLIN2;MYO18A
prerank, Reactome_2022__PI3K/AKT Signaling In Cancer R-HSA-2219528                                                                                   , 0.2918189064313781  , 1.4210243817642008 , 0.0196078431372549  , 1.0                ,       1.0 , 16/78  , 9.97% , FGFR1;PDGFB;SRC;FRS2;PIK3CB;AREG;MAPKAP1;RNMT;RPS6KB2;BAD;RAC2;CD80;LCK;CREB1;NR4A1;IRS2
